"codigo_ibge";"municipio";"uf_sigla";"porte_populacional";"ano_2020";"media_pos";"perfil_mudanca"
"1100015";"ALTA FLORESTA D'OESTE";"RO";"Pequeno Porte II";"0,00000000000000e+00";"8,36944194481230e+00";"1. Despertados (Efeito Indutor)"
"1100023";"ARIQUEMES";"RO";"Médio Porte";"2,64538780780526e+01";"2,61588238876142e+01";"2. Constantes (Sustentabilidade)"
"1100031";"CABIXI";"RO";"Pequeno Porte I";"0,00000000000000e+00";"9,52804829565342e+00";"1. Despertados (Efeito Indutor)"
"1100049";"CACOAL";"RO";"Médio Porte";"1,64887094463021e+01";"4,13658126997748e+01";"1. Despertados (Efeito Indutor)"
"1100056";"CEREJEIRAS";"RO";"Pequeno Porte I";"1,07838694209171e+01";"4,17856161975921e+01";"1. Despertados (Efeito Indutor)"
"1100064";"COLORADO DO OESTE";"RO";"Pequeno Porte I";"3,50005422661719e-01";"1,21825746940973e+00";"2. Constantes (Sustentabilidade)"
"1100080";"COSTA MARQUES";"RO";"Pequeno Porte I";"0,00000000000000e+00";"9,60792023399336e+00";"1. Despertados (Efeito Indutor)"
"1100098";"ESPIGAO D'OESTE";"RO";"Pequeno Porte II";"1,06604271246470e+00";"4,42273872149879e+01";"1. Despertados (Efeito Indutor)"
"1100106";"GUAJARA-MIRIM";"RO";"Pequeno Porte II";"6,76810856898599e+00";"8,25325579853577e+00";"2. Constantes (Sustentabilidade)"
"1100114";"JARU";"RO";"Médio Porte";"2,80908176989395e+00";"0,00000000000000e+00";"2. Constantes (Sustentabilidade)"
"1100122";"JI-PARANA";"RO";"Grande Porte";"2,06389396167663e+01";"2,87924106806923e+01";"2. Constantes (Sustentabilidade)"
"1100130";"MACHADINHO D'OESTE";"RO";"Pequeno Porte II";"1,08799152208180e+00";"0,00000000000000e+00";"2. Constantes (Sustentabilidade)"
"1100148";"NOVA BRASILANDIA D'OESTE";"RO";"Pequeno Porte I";"1,94453277777006e+01";"9,00614431587471e+00";"4. Efeito Substituição (Retração Local)"
"1100155";"OURO PRETO DO OESTE";"RO";"Pequeno Porte II";"1,89124874796416e+00";"4,53502868673946e+01";"1. Despertados (Efeito Indutor)"
"1100189";"PIMENTA BUENO";"RO";"Pequeno Porte II";"1,04838919833889e+01";"1,70398969445661e+01";"2. Constantes (Sustentabilidade)"
"1100205";"PORTO VELHO";"RO";"Grande Porte";"1,28840227955077e+01";"2,55146509086973e+01";"1. Despertados (Efeito Indutor)"
"1100254";"PRESIDENTE MEDICI";"RO";"Pequeno Porte I";"3,16849741875375e+00";"1,21851101414815e+01";"1. Despertados (Efeito Indutor)"
"1100262";"RIO CRESPO";"RO";"Pequeno Porte I";"5,98262567507704e+01";"9,71073869137678e+01";"1. Despertados (Efeito Indutor)"
"1100288";"ROLIM DE MOURA";"RO";"Médio Porte";"1,77665286739991e+01";"0,00000000000000e+00";"4. Efeito Substituição (Retração Local)"
"1100296";"SANTA LUZIA D'OESTE";"RO";"Pequeno Porte I";"0,00000000000000e+00";"5,92040268230220e+01";"1. Despertados (Efeito Indutor)"
"1100304";"VILHENA";"RO";"Médio Porte";"1,62995329462681e+01";"1,32421660823107e+01";"2. Constantes (Sustentabilidade)"
"1100320";"SAO MIGUEL DO GUAPORE";"RO";"Pequeno Porte II";"1,68949345859674e+01";"4,29732947949168e+01";"1. Despertados (Efeito Indutor)"
"1100338";"NOVA MAMORE";"RO";"Pequeno Porte II";"1,75889773984692e+00";"1,00853690850811e+01";"1. Despertados (Efeito Indutor)"
"1100379";"ALTO ALEGRE DOS PARECIS";"RO";"Pequeno Porte I";"0,00000000000000e+00";"5,96928492491592e+01";"1. Despertados (Efeito Indutor)"
"1100452";"BURITIS";"RO";"Pequeno Porte II";"3,26017820754519e+01";"5,78635187751372e+00";"4. Efeito Substituição (Retração Local)"
"1100601";"CACAULANDIA";"RO";"Pequeno Porte I";"0,00000000000000e+00";"1,94295697799323e+01";"1. Despertados (Efeito Indutor)"
"1100700";"CAMPO NOVO DE RONDONIA";"RO";"Pequeno Porte I";"8,76491031335295e-01";"2,07123349320559e+01";"1. Despertados (Efeito Indutor)"
"1100809";"CANDEIAS DO JAMARI";"RO";"Pequeno Porte II";"3,90810479964031e+01";"4,67212135436190e+01";"2. Constantes (Sustentabilidade)"
"1100924";"CHUPINGUAIA";"RO";"Pequeno Porte I";"0,00000000000000e+00";"6,86576308451308e+00";"1. Despertados (Efeito Indutor)"
"1100940";"CUJUBIM";"RO";"Pequeno Porte I";"0,00000000000000e+00";"1,56904007329694e+01";"1. Despertados (Efeito Indutor)"
"1101005";"GOVERNADOR JORGE TEIXEIRA";"RO";"Pequeno Porte I";"0,00000000000000e+00";"2,16491563554556e+00";"2. Constantes (Sustentabilidade)"
"1101104";"ITAPUA DO OESTE";"RO";"Pequeno Porte I";"3,73916409201767e+00";"4,07309471263126e+00";"2. Constantes (Sustentabilidade)"
"1101203";"MINISTRO ANDREAZZA";"RO";"Pequeno Porte I";"0,00000000000000e+00";"7,27565430649290e+00";"1. Despertados (Efeito Indutor)"
"1101302";"MIRANTE DA SERRA";"RO";"Pequeno Porte I";"4,10436491056332e-01";"2,59590753614335e+01";"1. Despertados (Efeito Indutor)"
"1101401";"MONTE NEGRO";"RO";"Pequeno Porte I";"3,50919106657690e-01";"3,12302436218652e+01";"1. Despertados (Efeito Indutor)"
"1101435";"NOVA UNIAO";"RO";"Pequeno Porte I";"0,00000000000000e+00";"2,51938150921814e+01";"1. Despertados (Efeito Indutor)"
"1101450";"PARECIS";"RO";"Pequeno Porte I";"1,10028724869744e+01";"8,37921170360583e+01";"1. Despertados (Efeito Indutor)"
"1101468";"PIMENTEIRAS DO OESTE";"RO";"Pequeno Porte I";"7,82806320627752e+01";"3,44675923227466e+01";"4. Efeito Substituição (Retração Local)"
"1101476";"PRIMAVERA DE RONDONIA";"RO";"Pequeno Porte I";"2,58557559650153e+00";"2,98802361322498e+01";"1. Despertados (Efeito Indutor)"
"1101484";"SAO FELIPE D'OESTE";"RO";"Pequeno Porte I";"0,00000000000000e+00";"6,36893605261121e+00";"1. Despertados (Efeito Indutor)"
"1101492";"SAO FRANCISCO DO GUAPORE";"RO";"Pequeno Porte I";"4,08635959153122e+00";"6,84548235745540e+00";"2. Constantes (Sustentabilidade)"
"1101500";"SERINGUEIRAS";"RO";"Pequeno Porte I";"2,12568258883355e-01";"2,18870289141527e-01";"2. Constantes (Sustentabilidade)"
"1101559";"TEIXEIROPOLIS";"RO";"Pequeno Porte I";"0,00000000000000e+00";"3,01345568211437e+01";"1. Despertados (Efeito Indutor)"
"1101609";"THEOBROMA";"RO";"Pequeno Porte I";"1,99055186150041e-01";"8,36667201765295e+00";"1. Despertados (Efeito Indutor)"
"1101708";"URUPA";"RO";"Pequeno Porte I";"0,00000000000000e+00";"7,83934253572717e+01";"1. Despertados (Efeito Indutor)"
"1101757";"VALE DO ANARI";"RO";"Pequeno Porte I";"0,00000000000000e+00";"1,49472595959917e+01";"1. Despertados (Efeito Indutor)"
"1200054";"ASSIS BRASIL";"AC";"Pequeno Porte I";"2,77529523151545e+00";"8,41573798184770e+01";"1. Despertados (Efeito Indutor)"
"1200104";"BRASILEIA";"AC";"Pequeno Porte II";"2,58911527785991e+01";"7,30170317697096e+01";"1. Despertados (Efeito Indutor)"
"1200138";"BUJARI";"AC";"Pequeno Porte I";"0,00000000000000e+00";"3,03540006190932e+01";"1. Despertados (Efeito Indutor)"
"1200179";"CAPIXABA";"AC";"Pequeno Porte I";"0,00000000000000e+00";"4,18482871439569e+00";"2. Constantes (Sustentabilidade)"
"1200203";"CRUZEIRO DO SUL";"AC";"Médio Porte";"1,71791918015167e+01";"3,26433877619979e+01";"1. Despertados (Efeito Indutor)"
"1200252";"EPITACIOLANDIA";"AC";"Pequeno Porte I";"2,36121878295187e+01";"1,80349268438051e+01";"2. Constantes (Sustentabilidade)"
"1200302";"FEIJO";"AC";"Pequeno Porte II";"3,26892299033579e+01";"4,50142777511226e+01";"1. Despertados (Efeito Indutor)"
"1200328";"JORDAO";"AC";"Pequeno Porte I";"0,00000000000000e+00";"3,48029344462550e+01";"1. Despertados (Efeito Indutor)"
"1200336";"MANCIO LIMA";"AC";"Pequeno Porte I";"2,10942569578827e+01";"4,62573843811526e+01";"1. Despertados (Efeito Indutor)"
"1200344";"MANOEL URBANO";"AC";"Pequeno Porte I";"8,41983994150122e+00";"2,15767421533404e+01";"1. Despertados (Efeito Indutor)"
"1200351";"MARECHAL THAUMATURGO";"AC";"Pequeno Porte I";"4,12165815488102e+01";"1,07277708677240e+02";"1. Despertados (Efeito Indutor)"
"1200385";"PLACIDO DE CASTRO";"AC";"Pequeno Porte I";"3,70390038219100e+01";"9,78466576520322e+00";"4. Efeito Substituição (Retração Local)"
"1200393";"PORTO WALTER";"AC";"Pequeno Porte I";"1,08571753182953e+01";"2,41233642771709e+01";"1. Despertados (Efeito Indutor)"
"1200401";"RIO BRANCO";"AC";"Grande Porte";"2,43804548515336e+01";"3,26758616067729e+01";"2. Constantes (Sustentabilidade)"
"1200427";"RODRIGUES ALVES";"AC";"Pequeno Porte I";"2,86446046859245e+00";"2,79462645138221e+01";"1. Despertados (Efeito Indutor)"
"1200435";"SANTA ROSA DO PURUS";"AC";"Pequeno Porte I";"4,31401906600877e+01";"4,39879366832819e+01";"2. Constantes (Sustentabilidade)"
"1200450";"SENADOR GUIOMARD";"AC";"Pequeno Porte II";"9,63510976182138e+00";"7,03795361532312e+00";"2. Constantes (Sustentabilidade)"
"1200500";"SENA MADUREIRA";"AC";"Pequeno Porte II";"1,76797883490177e+01";"3,66382487045107e+01";"1. Despertados (Efeito Indutor)"
"1200609";"TARAUACA";"AC";"Pequeno Porte II";"5,15723666204296e+00";"5,21533454828333e+01";"1. Despertados (Efeito Indutor)"
"1200708";"XAPURI";"AC";"Pequeno Porte I";"8,79521407093345e+01";"1,81998911606750e+02";"1. Despertados (Efeito Indutor)"
"1200807";"PORTO ACRE";"AC";"Pequeno Porte I";"0,00000000000000e+00";"1,17424968549691e-01";"2. Constantes (Sustentabilidade)"
"1300029";"ALVARAES";"AM";"Pequeno Porte I";"0,00000000000000e+00";"5,35850877370256e+01";"1. Despertados (Efeito Indutor)"
"1300060";"AMATURA";"AM";"Pequeno Porte I";"3,02580761812241e+00";"1,63993539635098e+00";"2. Constantes (Sustentabilidade)"
"1300086";"ANAMA";"AM";"Pequeno Porte I";"3,37792378701562e+01";"0,00000000000000e+00";"4. Efeito Substituição (Retração Local)"
"1300102";"ANORI";"AM";"Pequeno Porte I";"5,84888068349987e+00";"5,91093733689096e+01";"1. Despertados (Efeito Indutor)"
"1300144";"APUI";"AM";"Pequeno Porte II";"4,40051918387742e-01";"2,34287148721323e+01";"1. Despertados (Efeito Indutor)"
"1300201";"ATALAIA DO NORTE";"AM";"Pequeno Porte I";"0,00000000000000e+00";"7,32127465064647e+00";"1. Despertados (Efeito Indutor)"
"1300300";"AUTAZES";"AM";"Pequeno Porte II";"1,77904591198882e+01";"1,64680224087867e+01";"2. Constantes (Sustentabilidade)"
"1300508";"BARREIRINHA";"AM";"Pequeno Porte II";"3,22261634387542e+01";"9,03528912326425e+01";"1. Despertados (Efeito Indutor)"
"1300607";"BENJAMIN CONSTANT";"AM";"Pequeno Porte II";"7,02593529014065e+01";"7,14177224263983e+01";"2. Constantes (Sustentabilidade)"
"1300680";"BOA VISTA DO RAMOS";"AM";"Pequeno Porte II";"2,08979400198344e+01";"3,05736265456081e+01";"1. Despertados (Efeito Indutor)"
"1300706";"BOCA DO ACRE";"AM";"Pequeno Porte II";"2,27638738675773e+01";"4,01646690805595e+01";"1. Despertados (Efeito Indutor)"
"1300805";"BORBA";"AM";"Pequeno Porte II";"4,11422067235351e+01";"1,81184736745981e+01";"4. Efeito Substituição (Retração Local)"
"1300839";"CAAPIRANGA";"AM";"Pequeno Porte I";"0,00000000000000e+00";"3,70632603433708e+01";"1. Despertados (Efeito Indutor)"
"1300904";"CANUTAMA";"AM";"Pequeno Porte I";"1,82143874243886e+01";"4,92712157465505e+00";"4. Efeito Substituição (Retração Local)"
"1301001";"CARAUARI";"AM";"Pequeno Porte II";"1,26510932034536e+01";"3,49478646766309e+01";"1. Despertados (Efeito Indutor)"
"1301100";"CAREIRO";"AM";"Pequeno Porte II";"7,75180944805598e+01";"6,05940333118781e+01";"2. Constantes (Sustentabilidade)"
"1301159";"CAREIRO DA VARZEA";"AM";"Pequeno Porte I";"1,72558649657757e+01";"1,68912107427705e+01";"2. Constantes (Sustentabilidade)"
"1301209";"COARI";"AM";"Médio Porte";"1,72259536134334e+02";"1,92251263523717e+02";"2. Constantes (Sustentabilidade)"
"1301308";"CODAJAS";"AM";"Pequeno Porte II";"1,10121960702707e+01";"1,23179107855513e+02";"1. Despertados (Efeito Indutor)"
"1301407";"EIRUNEPE";"AM";"Pequeno Porte II";"1,44610125997203e+01";"4,13843118592456e+01";"1. Despertados (Efeito Indutor)"
"1301506";"ENVIRA";"AM";"Pequeno Porte I";"1,31595097617415e+01";"7,75653015845619e+01";"1. Despertados (Efeito Indutor)"
"1301605";"FONTE BOA";"AM";"Pequeno Porte II";"5,22657571854381e+01";"3,84008822394491e+01";"2. Constantes (Sustentabilidade)"
"1301654";"GUAJARA";"AM";"Pequeno Porte I";"7,42029529547386e+00";"8,69222423243338e+00";"2. Constantes (Sustentabilidade)"
"1301704";"HUMAITA";"AM";"Médio Porte";"9,56231913623675e+00";"8,35045230471423e+01";"1. Despertados (Efeito Indutor)"
"1301803";"IPIXUNA";"AM";"Pequeno Porte II";"3,33615151255360e+01";"7,33812384331076e+01";"1. Despertados (Efeito Indutor)"
"1301852";"IRANDUBA";"AM";"Médio Porte";"4,23358294792971e+00";"1,94543187563194e+01";"1. Despertados (Efeito Indutor)"
"1301902";"ITACOATIARA";"AM";"Grande Porte";"1,24571520976260e+01";"5,61219492676683e+01";"1. Despertados (Efeito Indutor)"
"1301951";"ITAMARATI";"AM";"Pequeno Porte I";"7,36846475280776e+00";"5,04944835406175e+01";"1. Despertados (Efeito Indutor)"
"1302009";"ITAPIRANGA";"AM";"Pequeno Porte I";"5,71933102738319e+01";"1,54046895686463e+02";"1. Despertados (Efeito Indutor)"
"1302108";"JAPURA";"AM";"Pequeno Porte I";"0,00000000000000e+00";"1,22554361733784e+02";"1. Despertados (Efeito Indutor)"
"1302207";"JURUA";"AM";"Pequeno Porte I";"1,81292193402231e+00";"3,39689332279315e+01";"1. Despertados (Efeito Indutor)"
"1302306";"JUTAI";"AM";"Pequeno Porte II";"0,00000000000000e+00";"4,38729591169385e+01";"1. Despertados (Efeito Indutor)"
"1302405";"LABREA";"AM";"Pequeno Porte II";"7,02057409182595e+00";"5,43171435486710e+01";"1. Despertados (Efeito Indutor)"
"1302504";"MANACAPURU";"AM";"Grande Porte";"1,95454249230910e+01";"7,25423416752719e+01";"1. Despertados (Efeito Indutor)"
"1302553";"MANAQUIRI";"AM";"Pequeno Porte I";"4,33011444384255e+01";"1,74444433638826e+02";"1. Despertados (Efeito Indutor)"
"1302603";"MANAUS";"AM";"Metrópole";"2,89424503333518e+01";"5,35317230885568e+01";"1. Despertados (Efeito Indutor)"
"1302702";"MANICORE";"AM";"Médio Porte";"2,31089703055639e+01";"7,34416243131213e+01";"1. Despertados (Efeito Indutor)"
"1302801";"MARAA";"AM";"Pequeno Porte I";"4,93923142346897e+01";"5,21064664176112e+01";"2. Constantes (Sustentabilidade)"
"1302900";"MAUES";"AM";"Médio Porte";"4,25109854881535e+01";"7,26919286214729e+01";"1. Despertados (Efeito Indutor)"
"1303007";"NHAMUNDA";"AM";"Pequeno Porte II";"2,90711592348193e+01";"1,02539487538507e+02";"1. Despertados (Efeito Indutor)"
"1303106";"NOVA OLINDA DO NORTE";"AM";"Pequeno Porte II";"1,67578321234037e+01";"6,82152217839776e+01";"1. Despertados (Efeito Indutor)"
"1303205";"NOVO AIRAO";"AM";"Pequeno Porte I";"3,98764407993667e+01";"6,17015451602565e+01";"1. Despertados (Efeito Indutor)"
"1303304";"NOVO ARIPUANA";"AM";"Pequeno Porte II";"4,07507000906865e+01";"3,61472384310435e+01";"2. Constantes (Sustentabilidade)"
"1303403";"PARINTINS";"AM";"Médio Porte";"3,77504355637086e+01";"9,13092959011898e+01";"1. Despertados (Efeito Indutor)"
"1303502";"PAUINI";"AM";"Pequeno Porte I";"1,89125683389710e+01";"3,03412859935385e+01";"1. Despertados (Efeito Indutor)"
"1303569";"RIO PRETO DA EVA";"AM";"Pequeno Porte II";"2,78868037099317e+00";"2,19286902155629e+01";"1. Despertados (Efeito Indutor)"
"1303601";"SANTA ISABEL DO RIO NEGRO";"AM";"Pequeno Porte I";"1,12420618404546e+00";"8,74404516484977e+01";"1. Despertados (Efeito Indutor)"
"1303700";"SANTO ANTONIO DO ICA";"AM";"Pequeno Porte II";"0,00000000000000e+00";"3,37255681865697e+01";"1. Despertados (Efeito Indutor)"
"1303809";"SAO GABRIEL DA CACHOEIRA";"AM";"Médio Porte";"1,27506253778412e+01";"1,23686180407792e+01";"2. Constantes (Sustentabilidade)"
"1303908";"SAO PAULO DE OLIVENCA";"AM";"Pequeno Porte II";"2,33763111864069e+00";"2,25491663968366e+01";"1. Despertados (Efeito Indutor)"
"1303957";"SAO SEBASTIAO DO UATUMA";"AM";"Pequeno Porte I";"1,44306249483749e+00";"1,83078770783386e+02";"1. Despertados (Efeito Indutor)"
"1304005";"SILVES";"AM";"Pequeno Porte I";"2,39638441224738e+01";"7,04885991824296e+01";"1. Despertados (Efeito Indutor)"
"1304062";"TABATINGA";"AM";"Médio Porte";"0,00000000000000e+00";"5,31342892861604e+01";"1. Despertados (Efeito Indutor)"
"1304104";"TAPAUA";"AM";"Pequeno Porte I";"8,72498301326031e+01";"1,55899433591759e+01";"4. Efeito Substituição (Retração Local)"
"1304203";"TEFE";"AM";"Médio Porte";"2,48507696161979e+00";"4,00117077359962e+01";"1. Despertados (Efeito Indutor)"
"1304237";"TONANTINS";"AM";"Pequeno Porte I";"0,00000000000000e+00";"5,94892604002486e+00";"1. Despertados (Efeito Indutor)"
"1304260";"UARINI";"AM";"Pequeno Porte I";"1,26276279532214e+01";"7,20178306614438e+01";"1. Despertados (Efeito Indutor)"
"1304302";"URUCARA";"AM";"Pequeno Porte I";"9,69761758165224e+00";"3,03832277131448e+01";"1. Despertados (Efeito Indutor)"
"1304401";"URUCURITUBA";"AM";"Pequeno Porte II";"0,00000000000000e+00";"3,58582450795779e+01";"1. Despertados (Efeito Indutor)"
"1400027";"AMAJARI";"RR";"Pequeno Porte I";"0,00000000000000e+00";"1,52978654959328e+01";"1. Despertados (Efeito Indutor)"
"1400050";"ALTO ALEGRE";"RR";"Pequeno Porte II";"2,46821736344245e+00";"5,22984708001517e+01";"1. Despertados (Efeito Indutor)"
"1400100";"BOA VISTA";"RR";"Grande Porte";"4,13445439112980e+01";"1,26718384331354e+02";"1. Despertados (Efeito Indutor)"
"1400159";"BONFIM";"RR";"Pequeno Porte I";"5,64548609830149e+00";"1,52399210876243e+02";"1. Despertados (Efeito Indutor)"
"1400175";"CANTA";"RR";"Pequeno Porte I";"0,00000000000000e+00";"1,23731662312863e+02";"1. Despertados (Efeito Indutor)"
"1400209";"CARACARAI";"RR";"Pequeno Porte II";"6,92305725455961e+00";"1,15034964756873e+02";"1. Despertados (Efeito Indutor)"
"1400233";"CAROEBE";"RR";"Pequeno Porte I";"8,27334212013024e+00";"1,87805730901074e+02";"1. Despertados (Efeito Indutor)"
"1400282";"IRACEMA";"RR";"Pequeno Porte I";"1,63725540141570e+01";"2,19676777396569e+01";"2. Constantes (Sustentabilidade)"
"1400308";"MUCAJAI";"RR";"Pequeno Porte I";"6,73763119231435e+01";"7,81827957711663e+01";"2. Constantes (Sustentabilidade)"
"1400407";"NORMANDIA";"RR";"Pequeno Porte I";"0,00000000000000e+00";"2,95571782768537e+01";"1. Despertados (Efeito Indutor)"
"1400456";"PACARAIMA";"RR";"Pequeno Porte I";"0,00000000000000e+00";"7,27240908631169e+01";"1. Despertados (Efeito Indutor)"
"1400472";"RORAINOPOLIS";"RR";"Pequeno Porte II";"1,27127099630420e+01";"5,03122237500165e+01";"1. Despertados (Efeito Indutor)"
"1400506";"SAO JOAO DA BALIZA";"RR";"Pequeno Porte I";"0,00000000000000e+00";"1,08224849964743e+02";"1. Despertados (Efeito Indutor)"
"1400704";"UIRAMUTA";"RR";"Pequeno Porte I";"1,19451851336725e+01";"3,50193696460445e+01";"1. Despertados (Efeito Indutor)"
"1500107";"ABAETETUBA";"PA";"Grande Porte";"5,50740805081790e+00";"2,60962675442888e+01";"1. Despertados (Efeito Indutor)"
"1500131";"ABEL FIGUEIREDO";"PA";"Pequeno Porte I";"4,88896095479862e+01";"6,77141991713803e+01";"1. Despertados (Efeito Indutor)"
"1500206";"ACARA";"PA";"Médio Porte";"1,17766920613662e+01";"4,38581621122510e+01";"1. Despertados (Efeito Indutor)"
"1500305";"AFUA";"PA";"Pequeno Porte II";"3,14337240909818e+01";"1,50628316878052e+02";"1. Despertados (Efeito Indutor)"
"1500347";"AGUA AZUL DO NORTE";"PA";"Pequeno Porte I";"2,13808782746504e+00";"2,31873850487317e+01";"1. Despertados (Efeito Indutor)"
"1500404";"ALENQUER";"PA";"Médio Porte";"1,87224794055847e+01";"3,59917141274877e+01";"1. Despertados (Efeito Indutor)"
"1500503";"ALMEIRIM";"PA";"Pequeno Porte II";"2,16037212598296e+01";"1,81656245257807e+01";"2. Constantes (Sustentabilidade)"
"1500602";"ALTAMIRA";"PA";"Grande Porte";"2,53288521537278e+00";"4,28691155278487e+01";"1. Despertados (Efeito Indutor)"
"1500701";"ANAJAS";"PA";"Pequeno Porte II";"2,26039568286488e+01";"1,54635689673881e+01";"2. Constantes (Sustentabilidade)"
"1500800";"ANANINDEUA";"PA";"Grande Porte";"1,47890673783730e+01";"9,01829139678719e+00";"2. Constantes (Sustentabilidade)"
"1500859";"ANAPU";"PA";"Pequeno Porte II";"8,01570888610756e+00";"9,85192297279687e+01";"1. Despertados (Efeito Indutor)"
"1500909";"AUGUSTO CORREA";"PA";"Pequeno Porte II";"2,98248372552624e+01";"5,69119031097261e+01";"1. Despertados (Efeito Indutor)"
"1500958";"AURORA DO PARA";"PA";"Pequeno Porte II";"0,00000000000000e+00";"3,35736402447895e+01";"1. Despertados (Efeito Indutor)"
"1501006";"AVEIRO";"PA";"Pequeno Porte I";"1,47607965315312e+01";"1,91820588132342e+01";"2. Constantes (Sustentabilidade)"
"1501105";"BAGRE";"PA";"Pequeno Porte II";"9,84822277186140e+00";"9,88416451242462e-01";"4. Efeito Substituição (Retração Local)"
"1501204";"BAIAO";"PA";"Médio Porte";"1,01730223823102e+01";"2,87093665161667e+01";"1. Despertados (Efeito Indutor)"
"1501253";"BANNACH";"PA";"Pequeno Porte I";"1,23295342543663e+01";"1,10667204166096e+02";"1. Despertados (Efeito Indutor)"
"1501303";"BARCARENA";"PA";"Grande Porte";"4,30575657632789e+01";"1,06171633644815e+02";"1. Despertados (Efeito Indutor)"
"1501402";"BELEM";"PA";"Metrópole";"0,00000000000000e+00";"1,28118102330050e+01";"1. Despertados (Efeito Indutor)"
"1501451";"BELTERRA";"PA";"Pequeno Porte I";"1,97728899448665e+00";"2,25760480413384e+01";"1. Despertados (Efeito Indutor)"
"1501501";"BENEVIDES";"PA";"Médio Porte";"1,53828712402656e+01";"6,99275291080463e+01";"1. Despertados (Efeito Indutor)"
"1501576";"BOM JESUS DO TOCANTINS";"PA";"Pequeno Porte I";"6,87833859231548e+01";"1,12015736322193e+02";"1. Despertados (Efeito Indutor)"
"1501600";"BONITO";"PA";"Pequeno Porte I";"2,62797890262132e+01";"1,27768953208172e+02";"1. Despertados (Efeito Indutor)"
"1501709";"BRAGANCA";"PA";"Grande Porte";"2,49171232249399e+01";"5,92867244914982e+00";"4. Efeito Substituição (Retração Local)"
"1501725";"BRASIL NOVO";"PA";"Pequeno Porte II";"0,00000000000000e+00";"1,55368674592459e-01";"2. Constantes (Sustentabilidade)"
"1501782";"BREU BRANCO";"PA";"Pequeno Porte II";"1,38077766890741e+01";"5,48714107151758e+01";"1. Despertados (Efeito Indutor)"
"1501808";"BREVES";"PA";"Grande Porte";"0,00000000000000e+00";"3,26309867852898e+01";"1. Despertados (Efeito Indutor)"
"1501907";"BUJARU";"PA";"Pequeno Porte II";"3,22725058441702e+01";"9,10982064601408e+01";"1. Despertados (Efeito Indutor)"
"1501956";"CACHOEIRA DO PIRIA";"PA";"Pequeno Porte I";"1,07518684821817e+01";"3,04054239264543e+01";"1. Despertados (Efeito Indutor)"
"1502004";"CACHOEIRA DO ARARI";"PA";"Pequeno Porte II";"2,96085802677780e+01";"7,36875393366903e+01";"1. Despertados (Efeito Indutor)"
"1502103";"CAMETA";"PA";"Grande Porte";"2,93416928905072e+01";"2,95016920544591e+01";"2. Constantes (Sustentabilidade)"
"1502202";"CAPANEMA";"PA";"Médio Porte";"2,85858896002144e+01";"3,35480018471122e+01";"2. Constantes (Sustentabilidade)"
"1502301";"CAPITAO POCO";"PA";"Médio Porte";"2,33433460377955e+01";"1,59141908498231e+01";"2. Constantes (Sustentabilidade)"
"1502400";"CASTANHAL";"PA";"Grande Porte";"3,55208020945138e+01";"3,57589537682789e+01";"2. Constantes (Sustentabilidade)"
"1502509";"CHAVES";"PA";"Pequeno Porte II";"1,05810629008045e+00";"1,63994790991564e+01";"1. Despertados (Efeito Indutor)"
"1502608";"COLARES";"PA";"Pequeno Porte I";"0,00000000000000e+00";"1,37589196446874e+02";"1. Despertados (Efeito Indutor)"
"1502707";"CONCEICAO DO ARAGUAIA";"PA";"Pequeno Porte II";"1,30303808208688e+00";"4,16439677422742e+00";"2. Constantes (Sustentabilidade)"
"1502756";"CONCORDIA DO PARA";"PA";"Pequeno Porte II";"3,98868977167399e+01";"5,17778090299746e+01";"2. Constantes (Sustentabilidade)"
"1502764";"CUMARU DO NORTE";"PA";"Pequeno Porte I";"0,00000000000000e+00";"1,49786214425063e+01";"1. Despertados (Efeito Indutor)"
"1502772";"CURIONOPOLIS";"PA";"Pequeno Porte I";"3,74942673596791e+01";"9,20140692882086e+01";"1. Despertados (Efeito Indutor)"
"1502806";"CURRALINHO";"PA";"Pequeno Porte II";"6,98970004930001e+00";"4,94655557547903e+01";"1. Despertados (Efeito Indutor)"
"1502855";"CURUA";"PA";"Pequeno Porte I";"1,79808573421709e+01";"4,83567418541138e+01";"1. Despertados (Efeito Indutor)"
"1502905";"CURUCA";"PA";"Pequeno Porte II";"3,47745012964586e+01";"6,92219707261213e+01";"1. Despertados (Efeito Indutor)"
"1502939";"DOM ELISEU";"PA";"Médio Porte";"1,12160436375356e+00";"1,99606925013124e+01";"1. Despertados (Efeito Indutor)"
"1503002";"FARO";"PA";"Pequeno Porte I";"0,00000000000000e+00";"1,16691276342504e+02";"1. Despertados (Efeito Indutor)"
"1503044";"FLORESTA DO ARAGUAIA";"PA";"Pequeno Porte I";"0,00000000000000e+00";"2,33045248561453e-01";"2. Constantes (Sustentabilidade)"
"1503077";"GARRAFAO DO NORTE";"PA";"Pequeno Porte II";"1,19215923568026e+01";"2,60964719601967e+01";"1. Despertados (Efeito Indutor)"
"1503093";"GOIANESIA DO PARA";"PA";"Pequeno Porte II";"8,90591915977764e+00";"4,85009268543424e+01";"1. Despertados (Efeito Indutor)"
"1503101";"GURUPA";"PA";"Pequeno Porte II";"1,71432723587641e+01";"2,94357718716638e+01";"1. Despertados (Efeito Indutor)"
"1503200";"IGARAPE-ACU";"PA";"Pequeno Porte II";"7,75254708940601e+00";"5,40674256799894e+01";"1. Despertados (Efeito Indutor)"
