Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Saneamento Básico Urbano;siconfi-cor_RREO2TotalDespesas;-114684,44
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;-7886851,87
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;-8083681,69
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;196829,82
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;11999482,73
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;11176885,18
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Desenvolvimento Tecnológico e Engenharia;siconfi-cor_RREO2TotalDespesas;50598,13
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;175620,22
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU19 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2304086,82
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU19 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;-1707707,62
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Agricultura;siconfi-cor_RREO2TotalDespesas;30915068,69
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Extensão Rural;siconfi-cor_RREO2TotalDespesas;-1631531,5
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;-9302200
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Defesa Agropecuária;siconfi-cor_RREO2TotalDespesas;-575465,22
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;50976719
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;-8552453,59
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Indústria;siconfi-cor_RREO2TotalDespesas;-43582,12
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Mineração;siconfi-cor_RREO2TotalDespesas;-13582,12
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU22 - Administração Geral;siconfi-cor_RREO2TotalDespesas;-30000
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;3585228,06
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Promoção Comercial;siconfi-cor_RREO2TotalDespesas;-23195,43
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Turismo;siconfi-cor_RREO2TotalDespesas;692887,37
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU23 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2915536,12
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Comunicações;siconfi-cor_RREO2TotalDespesas;1098492,73
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Telecomunicações;siconfi-cor_RREO2TotalDespesas;-157143,23
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU24 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1255635,96
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Transporte;siconfi-cor_RREO2TotalDespesas;-91330578,39
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Transporte Aéreo;siconfi-cor_RREO2TotalDespesas;2628794,98
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;-93609200,26
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;-350173,11
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;12895940,48
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;3103074,04
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Lazer;siconfi-cor_RREO2TotalDespesas;4000000
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2974206,36
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;FU27 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;2818660,08
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;117714301
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Serviço da Dívida Interna;siconfi-cor_RREO2TotalDespesas;31879554,44
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Serviço da Dívida Externa;siconfi-cor_RREO2TotalDespesas;28743167,93
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;57091578,62
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;338601528,3
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS NO BIMESTRE;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;4797172464
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;42009294790
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Legislativa;siconfi-cor_RREO2TotalDespesas;1090744785
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;618946213,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Controle Externo;siconfi-cor_RREO2TotalDespesas;471798570,9
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Judiciária;siconfi-cor_RREO2TotalDespesas;3751106149
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Ação Judiciária;siconfi-cor_RREO2TotalDespesas;3751106149
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;1470292749
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;1129676804
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Representação Judicial e Extrajudicial;siconfi-cor_RREO2TotalDespesas;201507149,1
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;139108796
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Administração;siconfi-cor_RREO2TotalDespesas;2264746180
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Planejamento e Orçamento;siconfi-cor_RREO2TotalDespesas;636028,98
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2117709102
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Controle Interno;siconfi-cor_RREO2TotalDespesas;4752800,08
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Normatização e Fiscalização;siconfi-cor_RREO2TotalDespesas;8661725,08
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Comunicação Social;siconfi-cor_RREO2TotalDespesas;132986523,6
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Segurança Pública;siconfi-cor_RREO2TotalDespesas;4307338169
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Policiamento;siconfi-cor_RREO2TotalDespesas;277957730,2
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Defesa Civil;siconfi-cor_RREO2TotalDespesas;34974251
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;14673043,12
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;3780854819
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;198878325,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Assistência Social;siconfi-cor_RREO2TotalDespesas;691845594,6
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;17181995,12
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;1832940
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;512930530,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;119322045,1
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;40578083,53
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Previdência Social;siconfi-cor_RREO2TotalDespesas;8646252944
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;6371562225
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Previdência Especial;siconfi-cor_RREO2TotalDespesas;2242441351
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;32249367,11
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Saúde;siconfi-cor_RREO2TotalDespesas;5579596646
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Atenção Básica;siconfi-cor_RREO2TotalDespesas;152686353
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;3726479785
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;466526880,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;3955237,4
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;31994572,85
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Alimentação e Nutrição;siconfi-cor_RREO2TotalDespesas;18177016,15
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1108599630
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;71177171,37
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Trabalho;siconfi-cor_RREO2TotalDespesas;178892684,2
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Empregabilidade;siconfi-cor_RREO2TotalDespesas;104214710,4
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;557482,05
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU11 - Administração Geral;siconfi-cor_RREO2TotalDespesas;27327377,41
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU11 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;46793114,34
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Educação;siconfi-cor_RREO2TotalDespesas;6487161464
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;2769158358
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Ensino Médio;siconfi-cor_RREO2TotalDespesas;985088073,6
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Ensino Profissional;siconfi-cor_RREO2TotalDespesas;155468704,1
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Ensino Superior;siconfi-cor_RREO2TotalDespesas;232192226,3
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Educação Infantil;siconfi-cor_RREO2TotalDespesas;15318539
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Educação de Jovens e Adultos;siconfi-cor_RREO2TotalDespesas;81960182,56
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Educação Especial;siconfi-cor_RREO2TotalDespesas;80106331,57
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Educação Básica;siconfi-cor_RREO2TotalDespesas;964580725,9
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU12 - Administração Geral;siconfi-cor_RREO2TotalDespesas;954882765,6
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU12 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;248405557,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Cultura;siconfi-cor_RREO2TotalDespesas;133597010,3
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;16478955,68
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Difusão Cultural;siconfi-cor_RREO2TotalDespesas;84159990,28
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;32958064,29
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;687363658
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;115376342,1
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU14 - Administração Geral;siconfi-cor_RREO2TotalDespesas;571987315,9
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Urbanismo;siconfi-cor_RREO2TotalDespesas;598858304,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Infra-Estrutura Urbana;siconfi-cor_RREO2TotalDespesas;253591387,9
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Transportes Coletivos Urbanos;siconfi-cor_RREO2TotalDespesas;277669153,9
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU15 - Administração Geral;siconfi-cor_RREO2TotalDespesas;67444063,06
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU15 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;153700
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Habitação;siconfi-cor_RREO2TotalDespesas;379114237,6
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Habitação Urbana;siconfi-cor_RREO2TotalDespesas;298557484,6
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU16 - Administração Geral;siconfi-cor_RREO2TotalDespesas;78957952,04
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU16 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1598801,02
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Saneamento;siconfi-cor_RREO2TotalDespesas;5705051,98
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Saneamento Básico Urbano;siconfi-cor_RREO2TotalDespesas;5705051,98
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;26733922,2
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;25094007,7
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;1639914,5
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;230360011,3
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;90584022,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Desenvolvimento Tecnológico e Engenharia;siconfi-cor_RREO2TotalDespesas;12632344,53
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;16207316,07
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU19 - Administração Geral;siconfi-cor_RREO2TotalDespesas;15993799,7
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU19 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;94942528,18
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Agricultura;siconfi-cor_RREO2TotalDespesas;358333730,9
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Extensão Rural;siconfi-cor_RREO2TotalDespesas;16844426,86
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Irrigação;siconfi-cor_RREO2TotalDespesas;421538,87
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;21124582,87
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Defesa Agropecuária;siconfi-cor_RREO2TotalDespesas;17736663,5
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;277088569,8
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;25117949
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Indústria;siconfi-cor_RREO2TotalDespesas;5424049,45
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Mineração;siconfi-cor_RREO2TotalDespesas;191421,78
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU22 - Administração Geral;siconfi-cor_RREO2TotalDespesas;5232627,67
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;30412934,37
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Promoção Comercial;siconfi-cor_RREO2TotalDespesas;812924,81
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Comércio Exterior;siconfi-cor_RREO2TotalDespesas;81661,92
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Turismo;siconfi-cor_RREO2TotalDespesas;11249177,76
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU23 - Administração Geral;siconfi-cor_RREO2TotalDespesas;18269169,88
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Comunicações;siconfi-cor_RREO2TotalDespesas;11322709,68
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Telecomunicações;siconfi-cor_RREO2TotalDespesas;5634830,05
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU24 - Administração Geral;siconfi-cor_RREO2TotalDespesas;5687879,63
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Transporte;siconfi-cor_RREO2TotalDespesas;1367148821
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Transporte Aéreo;siconfi-cor_RREO2TotalDespesas;8979202,44
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;1355927602
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2242016,89
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;81134115,3
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Desporto de Rendimento;siconfi-cor_RREO2TotalDespesas;3000000
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;9831807,88
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Lazer;siconfi-cor_RREO2TotalDespesas;4000000
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;41680597,91
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);FU27 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;22621709,51
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Encargos Especiais;siconfi-cor_RREO2TotalDespesas;3625808868
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Serviço da Dívida Interna;siconfi-cor_RREO2TotalDespesas;1075639630
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Serviço da Dívida Externa;siconfi-cor_RREO2TotalDespesas;177504623,5
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;2372664615
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;1840405641
Governo do Estado de Goiás;52;GO;6950976;DESPESAS EMPENHADAS ATÉ O BIMESTRE (b);TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;43849700430
Governo do Estado de Goiás;52;GO;6950976;% (b/total b);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;95,8
