Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;2,31162E+11
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Legislativa;siconfi-cor_RREO2TotalDespesas;1735689465
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ação Legislativa;siconfi-cor_RREO2TotalDespesas;1046810919
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Controle Externo;siconfi-cor_RREO2TotalDespesas;667685394
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;21193152
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Judiciária;siconfi-cor_RREO2TotalDespesas;9368183573
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ação Judiciária;siconfi-cor_RREO2TotalDespesas;8815391844
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;552791729
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;4144272226
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;11805263
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Representação Judicial e Extrajudicial;siconfi-cor_RREO2TotalDespesas;1282337675
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;2850129288
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Administração;siconfi-cor_RREO2TotalDespesas;5335787212
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Planejamento e Orçamento;siconfi-cor_RREO2TotalDespesas;55070310
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;857529421
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Administração Financeira;siconfi-cor_RREO2TotalDespesas;121664256
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Controle Interno;siconfi-cor_RREO2TotalDespesas;19642531
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Normatização e Fiscalização;siconfi-cor_RREO2TotalDespesas;957765646
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;1166619504
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ordenamento Territorial;siconfi-cor_RREO2TotalDespesas;629741339
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;11375614
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Administração de Receitas;siconfi-cor_RREO2TotalDespesas;1354124695
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Comunicação Social;siconfi-cor_RREO2TotalDespesas;2000010
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;160253886
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Segurança Pública;siconfi-cor_RREO2TotalDespesas;12544544382
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Policiamento;siconfi-cor_RREO2TotalDespesas;10782917327
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Defesa Civil;siconfi-cor_RREO2TotalDespesas;44221269
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;354275912
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;989653284
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;373476590
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Assistência Social;siconfi-cor_RREO2TotalDespesas;817706372
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;3684000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;398092892
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;75428799
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;340500681
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Previdência Social;siconfi-cor_RREO2TotalDespesas;37554951854
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;35675865470
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Previdência Complementar;siconfi-cor_RREO2TotalDespesas;1663973616
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Previdência Especial;siconfi-cor_RREO2TotalDespesas;39435414
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;164678317
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;10999037
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Saúde;siconfi-cor_RREO2TotalDespesas;25035802906
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Atenção Básica;siconfi-cor_RREO2TotalDespesas;446761813
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;20856152648
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;1991859074
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;12164382
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;131949999
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Alimentação e Nutrição;siconfi-cor_RREO2TotalDespesas;105884000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1052932366
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;438098624
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Trabalho;siconfi-cor_RREO2TotalDespesas;354555857
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Proteção e Benefícios ao Trabalhador;siconfi-cor_RREO2TotalDespesas;35994002
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Relações de Trabalho;siconfi-cor_RREO2TotalDespesas;557309
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Empregabilidade;siconfi-cor_RREO2TotalDespesas;90335226
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;3685915
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU11 - Administração Geral;siconfi-cor_RREO2TotalDespesas;16181003
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU11 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;207802402
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Educação;siconfi-cor_RREO2TotalDespesas;35201828860
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;19500000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ensino Médio;siconfi-cor_RREO2TotalDespesas;402312299
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ensino Profissional;siconfi-cor_RREO2TotalDespesas;1504748686
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ensino Superior;siconfi-cor_RREO2TotalDespesas;6019632937
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Educação de Jovens e Adultos;siconfi-cor_RREO2TotalDespesas;2000000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Educação Especial;siconfi-cor_RREO2TotalDespesas;276564018
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Educação Básica;siconfi-cor_RREO2TotalDespesas;14971524312
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU12 - Administração Geral;siconfi-cor_RREO2TotalDespesas;3149566512
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU12 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;8855980096
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Cultura;siconfi-cor_RREO2TotalDespesas;819537259
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;142170322
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Difusão Cultural;siconfi-cor_RREO2TotalDespesas;660824536
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;16542401
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;5732223099
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;3563019580
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Direitos Individuais Coletivos e Difusos;siconfi-cor_RREO2TotalDespesas;199933265
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU14 - Administração Geral;siconfi-cor_RREO2TotalDespesas;547143387
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU14 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1422126867
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Habitação;siconfi-cor_RREO2TotalDespesas;1677361202
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Habitação Urbana;siconfi-cor_RREO2TotalDespesas;1597400237
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU16 - Administração Geral;siconfi-cor_RREO2TotalDespesas;30528577
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU16 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;49432388
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Saneamento;siconfi-cor_RREO2TotalDespesas;646830175
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Saneamento Básico Rural;siconfi-cor_RREO2TotalDespesas;2000000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Saneamento Básico Urbano;siconfi-cor_RREO2TotalDespesas;39100010
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU17 - Administração Geral;siconfi-cor_RREO2TotalDespesas;355609609
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU17 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;250120556
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;1885018416
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;296966470
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Controle Ambiental;siconfi-cor_RREO2TotalDespesas;490633031
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Recuperação de Áreas Degradadas;siconfi-cor_RREO2TotalDespesas;10499260
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;910986726
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU18 - Administração Geral;siconfi-cor_RREO2TotalDespesas;138725607
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU18 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;37207322
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;1869047083
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;1256939490
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Desenvolvimento Tecnológico e Engenharia;siconfi-cor_RREO2TotalDespesas;246870911
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;10
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU19 - Administração Geral;siconfi-cor_RREO2TotalDespesas;143922053
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU19 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;221314619
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Agricultura;siconfi-cor_RREO2TotalDespesas;644538660
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Abastecimento;siconfi-cor_RREO2TotalDespesas;10
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Extensão Rural;siconfi-cor_RREO2TotalDespesas;119331502
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Irrigação;siconfi-cor_RREO2TotalDespesas;10
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;7153172
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Defesa Agropecuária;siconfi-cor_RREO2TotalDespesas;76143087
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;211649214
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;230261665
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Organização Agrária;siconfi-cor_RREO2TotalDespesas;75825059
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Reforma Agrária;siconfi-cor_RREO2TotalDespesas;58472669
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU21 - Administração Geral;siconfi-cor_RREO2TotalDespesas;17352390
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Indústria;siconfi-cor_RREO2TotalDespesas;30
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Promoção Industrial;siconfi-cor_RREO2TotalDespesas;30
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;769620596
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Comercialização;siconfi-cor_RREO2TotalDespesas;77063901
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Serviços Financeiros;siconfi-cor_RREO2TotalDespesas;174100952
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Turismo;siconfi-cor_RREO2TotalDespesas;498700912
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU23 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;19754831
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Comunicações;siconfi-cor_RREO2TotalDespesas;108172389
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU24 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;108172389
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Energia;siconfi-cor_RREO2TotalDespesas;52254692
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Energia Elétrica;siconfi-cor_RREO2TotalDespesas;172020
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Biocombustíveis;siconfi-cor_RREO2TotalDespesas;495000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU25 - Administração Geral;siconfi-cor_RREO2TotalDespesas;15122911
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU25 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;36464761
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Transporte;siconfi-cor_RREO2TotalDespesas;14553555500
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Transporte Aéreo;siconfi-cor_RREO2TotalDespesas;48504671
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;5643415249
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Transporte Ferroviário;siconfi-cor_RREO2TotalDespesas;3433064292
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Transporte Hidroviário;siconfi-cor_RREO2TotalDespesas;339141127
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;537478521
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU26 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;4551951640
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;168080798
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Desporto de Rendimento;siconfi-cor_RREO2TotalDespesas;55712097
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;43954791
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Lazer;siconfi-cor_RREO2TotalDespesas;7040000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;60503722
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;FU27 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;870188
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;70016393367
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Serviço da Dívida Interna;siconfi-cor_RREO2TotalDespesas;17394690899
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Serviço da Dívida Externa;siconfi-cor_RREO2TotalDespesas;2465328926
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Transferências;siconfi-cor_RREO2TotalDespesas;45809909734
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;4346463808
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;Reserva de Contingência;siconfi-cor_RREO2TotalDespesas;50000000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;29669018964
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO INICIAL;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;2,60831E+11
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;2,39269E+11
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Legislativa;siconfi-cor_RREO2TotalDespesas;1797434335
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;1050110919
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Controle Externo;siconfi-cor_RREO2TotalDespesas;719430264
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;27893152
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Judiciária;siconfi-cor_RREO2TotalDespesas;10447725152
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Ação Judiciária;siconfi-cor_RREO2TotalDespesas;9807746781
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;639978371
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;4707072396
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;76014563
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Representação Judicial e Extrajudicial;siconfi-cor_RREO2TotalDespesas;1281221967
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3349835866
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Administração;siconfi-cor_RREO2TotalDespesas;4915387014
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Planejamento e Orçamento;siconfi-cor_RREO2TotalDespesas;60061476
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;851312038
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Administração Financeira;siconfi-cor_RREO2TotalDespesas;126961651
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Controle Interno;siconfi-cor_RREO2TotalDespesas;21578155
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Normatização e Fiscalização;siconfi-cor_RREO2TotalDespesas;990605500
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;844071112
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Ordenamento Territorial;siconfi-cor_RREO2TotalDespesas;660300746
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;9932398
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Administração de Receitas;siconfi-cor_RREO2TotalDespesas;1179882942
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Comunicação Social;siconfi-cor_RREO2TotalDespesas;1560008
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;169120988
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Segurança Pública;siconfi-cor_RREO2TotalDespesas;12407053288
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Policiamento;siconfi-cor_RREO2TotalDespesas;10790400625
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Defesa Civil;siconfi-cor_RREO2TotalDespesas;38521222
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;355913538
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;831276007
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;390941896
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Assistência Social;siconfi-cor_RREO2TotalDespesas;750082452
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;3484000
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;389243887
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;90749867
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;266604698
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Previdência Social;siconfi-cor_RREO2TotalDespesas;40441654324
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;38503760464
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Previdência Complementar;siconfi-cor_RREO2TotalDespesas;1723560612
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Previdência Especial;siconfi-cor_RREO2TotalDespesas;37658623
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;167344376
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;9330249
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Saúde;siconfi-cor_RREO2TotalDespesas;25778087034
Governo do Estado de São Paulo;35;SP;45538936;DOTAÇÃO ATUALIZADA (a);Atenção Básica;siconfi-cor_RREO2TotalDespesas;418613402
