Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;504620300
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Administração;siconfi-cor_RREO2TotalDespesas;1829340600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1354418600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Administração Financeira;siconfi-cor_RREO2TotalDespesas;331536200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Controle Interno;siconfi-cor_RREO2TotalDespesas;79711400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;2767000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;5800300
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Administração de Concessões;siconfi-cor_RREO2TotalDespesas;2000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;55105100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Segurança Pública;siconfi-cor_RREO2TotalDespesas;2454764800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Policiamento;siconfi-cor_RREO2TotalDespesas;1547698900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;870985400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;36080500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Assistência Social;siconfi-cor_RREO2TotalDespesas;733340000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;3350800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Assistência à Pessoa com Deficiência;siconfi-cor_RREO2TotalDespesas;3183800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;8908000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;281300
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;104362300
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;613253800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Previdência Social;siconfi-cor_RREO2TotalDespesas;4468675100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;4468668100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Previdência Especial;siconfi-cor_RREO2TotalDespesas;7000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Saúde;siconfi-cor_RREO2TotalDespesas;2577812200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Atenção Básica;siconfi-cor_RREO2TotalDespesas;191221200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;1913046800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;84165000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;1952000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;88094500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;288998800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;10333900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Trabalho;siconfi-cor_RREO2TotalDespesas;25729100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Empregabilidade;siconfi-cor_RREO2TotalDespesas;105800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;5457400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU11 - Administração Geral;siconfi-cor_RREO2TotalDespesas;20165900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Educação;siconfi-cor_RREO2TotalDespesas;2800155700
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;373406600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Ensino Médio;siconfi-cor_RREO2TotalDespesas;1607263000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Ensino Profissional;siconfi-cor_RREO2TotalDespesas;50684600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Ensino Superior;siconfi-cor_RREO2TotalDespesas;169493800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Educação Infantil;siconfi-cor_RREO2TotalDespesas;6668400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Educação Básica;siconfi-cor_RREO2TotalDespesas;6727000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU12 - Administração Geral;siconfi-cor_RREO2TotalDespesas;556710200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU12 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;29202100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Cultura;siconfi-cor_RREO2TotalDespesas;97480500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;1568000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Difusão Cultural;siconfi-cor_RREO2TotalDespesas;89101200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;5976800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU13 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;834500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;628084500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;575836000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Direitos Individuais Coletivos e Difusos;siconfi-cor_RREO2TotalDespesas;35252700
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Assistência aos Povos Indígenas;siconfi-cor_RREO2TotalDespesas;16010000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU14 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;985800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Urbanismo;siconfi-cor_RREO2TotalDespesas;1000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Infra-Estrutura Urbana;siconfi-cor_RREO2TotalDespesas;1000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Habitação;siconfi-cor_RREO2TotalDespesas;232667400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Habitação Urbana;siconfi-cor_RREO2TotalDespesas;206197900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU16 - Administração Geral;siconfi-cor_RREO2TotalDespesas;20263100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU16 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;6206400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Saneamento;siconfi-cor_RREO2TotalDespesas;426088200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Saneamento Básico Urbano;siconfi-cor_RREO2TotalDespesas;69136600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU17 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;356951600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;192158500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;68713600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Controle Ambiental;siconfi-cor_RREO2TotalDespesas;1000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Recuperação de Áreas Degradadas;siconfi-cor_RREO2TotalDespesas;54859200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;2380000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Meteorologia;siconfi-cor_RREO2TotalDespesas;1828800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU18 - Administração Geral;siconfi-cor_RREO2TotalDespesas;61723900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU18 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;2652000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;95564000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;95564000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Agricultura;siconfi-cor_RREO2TotalDespesas;305984900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Abastecimento;siconfi-cor_RREO2TotalDespesas;5139600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Extensão Rural;siconfi-cor_RREO2TotalDespesas;68930900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;47720600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Defesa Agropecuária;siconfi-cor_RREO2TotalDespesas;106546800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;72359900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;5287100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Organização Agrária;siconfi-cor_RREO2TotalDespesas;4542900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Reforma Agrária;siconfi-cor_RREO2TotalDespesas;4542900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Indústria;siconfi-cor_RREO2TotalDespesas;2000000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Normalização e Qualidade;siconfi-cor_RREO2TotalDespesas;2000000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;161072200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Promoção Comercial;siconfi-cor_RREO2TotalDespesas;109713400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Comercialização;siconfi-cor_RREO2TotalDespesas;8375500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Turismo;siconfi-cor_RREO2TotalDespesas;19902200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU23 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;23081100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Energia;siconfi-cor_RREO2TotalDespesas;16853400
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Energia Elétrica;siconfi-cor_RREO2TotalDespesas;16147600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU25 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;705800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Transporte;siconfi-cor_RREO2TotalDespesas;1844052000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;1678758800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Transportes Especiais;siconfi-cor_RREO2TotalDespesas;1850000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;159110100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;FU26 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;4333100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;58132700
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Desporto de Rendimento;siconfi-cor_RREO2TotalDespesas;48732800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;9399900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;1418812900
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Refinanciamento da Dívida Interna;siconfi-cor_RREO2TotalDespesas;489330500
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Serviço da Dívida Interna;siconfi-cor_RREO2TotalDespesas;258461600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Serviço da Dívida Externa;siconfi-cor_RREO2TotalDespesas;261581200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Transferências;siconfi-cor_RREO2TotalDespesas;184000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;409255600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;Reserva de Contingência;siconfi-cor_RREO2TotalDespesas;200540000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;2111292100
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO INICIAL;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;26402000000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;27897535708
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Legislativa;siconfi-cor_RREO2TotalDespesas;899514800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;510802200
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Controle Externo;siconfi-cor_RREO2TotalDespesas;388512600
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;200000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Judiciária;siconfi-cor_RREO2TotalDespesas;1759390307
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Ação Judiciária;siconfi-cor_RREO2TotalDespesas;1664451365
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;94938941,69
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;1605637169
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;788861911,2
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Representação Judicial e Extrajudicial;siconfi-cor_RREO2TotalDespesas;155749157,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;45019188,45
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;616006911,5
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Administração;siconfi-cor_RREO2TotalDespesas;1947343881
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;824058059,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Administração Financeira;siconfi-cor_RREO2TotalDespesas;921781463,6
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Controle Interno;siconfi-cor_RREO2TotalDespesas;132625964
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;7208252
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;7169349,75
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Administração de Concessões;siconfi-cor_RREO2TotalDespesas;2000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;54498792,06
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Segurança Pública;siconfi-cor_RREO2TotalDespesas;2471483132
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Policiamento;siconfi-cor_RREO2TotalDespesas;1535672075
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;907891158,8
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;27919897,89
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Assistência Social;siconfi-cor_RREO2TotalDespesas;574102359,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;3401557,05
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Assistência à Pessoa com Deficiência;siconfi-cor_RREO2TotalDespesas;3183800
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;9086853,32
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;1539210,34
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;74810063,85
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;482080875,3
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Previdência Social;siconfi-cor_RREO2TotalDespesas;4748636892
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;4748629892
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Previdência Especial;siconfi-cor_RREO2TotalDespesas;7000
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Saúde;siconfi-cor_RREO2TotalDespesas;3185348111
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Atenção Básica;siconfi-cor_RREO2TotalDespesas;203333051,4
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;2324804542
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;146432160,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;5646820,18
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;64013039,59
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;433747369,8
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;7371126,67
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Trabalho;siconfi-cor_RREO2TotalDespesas;30051329,76
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;12959726,79
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);FU11 - Administração Geral;siconfi-cor_RREO2TotalDespesas;17091602,97
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Educação;siconfi-cor_RREO2TotalDespesas;3900688564
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;922795705,9
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Ensino Médio;siconfi-cor_RREO2TotalDespesas;1717266116
Governo do Estado do Mato Grosso do Sul;50;MS;2833742;DOTAÇÃO ATUALIZADA (a);Ensino Profissional;siconfi-cor_RREO2TotalDespesas;63266061,66
