Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;4291342
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Administração de Receitas;siconfi-cor_RREO2TotalDespesas;99681998
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Administração de Concessões;siconfi-cor_RREO2TotalDespesas;140000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Comunicação Social;siconfi-cor_RREO2TotalDespesas;70460601
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;827668355
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Segurança Pública;siconfi-cor_RREO2TotalDespesas;3355549028
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Policiamento;siconfi-cor_RREO2TotalDespesas;239231200
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Defesa Civil;siconfi-cor_RREO2TotalDespesas;137359072
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;81165056
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2764980825
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;132812875
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Relações Exteriores;siconfi-cor_RREO2TotalDespesas;120000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Cooperação Internacional;siconfi-cor_RREO2TotalDespesas;120000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Assistência Social;siconfi-cor_RREO2TotalDespesas;267668893
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;4267068
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;1800000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;156073414
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;21084267
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;84444144
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Previdência Social;siconfi-cor_RREO2TotalDespesas;8571340905
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;6104113954
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Previdência Especial;siconfi-cor_RREO2TotalDespesas;2335943450
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;120517501
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;10766000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Saúde;siconfi-cor_RREO2TotalDespesas;6118836536
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Atenção Básica;siconfi-cor_RREO2TotalDespesas;172790500
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;3057775939
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;85623300
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;3242489
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;5401000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2574990339
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;219012969
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Trabalho;siconfi-cor_RREO2TotalDespesas;95550000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Empregabilidade;siconfi-cor_RREO2TotalDespesas;40550000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;55000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Educação;siconfi-cor_RREO2TotalDespesas;6422574977
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;1546634341
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Ensino Médio;siconfi-cor_RREO2TotalDespesas;1513390678
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Ensino Profissional;siconfi-cor_RREO2TotalDespesas;12378000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Ensino Superior;siconfi-cor_RREO2TotalDespesas;1131796089
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Educação Infantil;siconfi-cor_RREO2TotalDespesas;424743
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Educação de Jovens e Adultos;siconfi-cor_RREO2TotalDespesas;115254548
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Educação Especial;siconfi-cor_RREO2TotalDespesas;445416010
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Educação Básica;siconfi-cor_RREO2TotalDespesas;1225454935
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU12 - Administração Geral;siconfi-cor_RREO2TotalDespesas;233422141
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU12 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;198403492
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Cultura;siconfi-cor_RREO2TotalDespesas;91720415
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;16842421
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Difusão Cultural;siconfi-cor_RREO2TotalDespesas;42135505
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;31925749
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU13 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;816740
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;1637190126
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;411476536
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Direitos Individuais Coletivos e Difusos;siconfi-cor_RREO2TotalDespesas;2980000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU14 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1130629255
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU14 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;92104335
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Urbanismo;siconfi-cor_RREO2TotalDespesas;1701000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU15 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1701000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Habitação;siconfi-cor_RREO2TotalDespesas;59271846
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU16 - Administração Geral;siconfi-cor_RREO2TotalDespesas;8627469
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU16 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;50644377
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Saneamento;siconfi-cor_RREO2TotalDespesas;47900000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Saneamento Básico Rural;siconfi-cor_RREO2TotalDespesas;45000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU17 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;2900000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;207509600
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;8080000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Controle Ambiental;siconfi-cor_RREO2TotalDespesas;21832100
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Recuperação de Áreas Degradadas;siconfi-cor_RREO2TotalDespesas;3000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;43427581
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU18 - Administração Geral;siconfi-cor_RREO2TotalDespesas;81887499
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU18 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;49282420
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;99247763
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;51700111
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Desenvolvimento Tecnológico e Engenharia;siconfi-cor_RREO2TotalDespesas;850000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;37170362
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU19 - Administração Geral;siconfi-cor_RREO2TotalDespesas;5762255
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU19 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3765035
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Agricultura;siconfi-cor_RREO2TotalDespesas;1028707962
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Abastecimento;siconfi-cor_RREO2TotalDespesas;16602744
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Extensão Rural;siconfi-cor_RREO2TotalDespesas;221207454
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Irrigação;siconfi-cor_RREO2TotalDespesas;851000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;4372000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Defesa Agropecuária;siconfi-cor_RREO2TotalDespesas;41152094
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;648939152
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;95583518
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;93873501
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Comercialização;siconfi-cor_RREO2TotalDespesas;4050000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Turismo;siconfi-cor_RREO2TotalDespesas;29405730
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU23 - Administração Geral;siconfi-cor_RREO2TotalDespesas;39721247
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU23 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;20696524
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Energia;siconfi-cor_RREO2TotalDespesas;35585022
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Energia Elétrica;siconfi-cor_RREO2TotalDespesas;35000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU25 - Administração Geral;siconfi-cor_RREO2TotalDespesas;520022
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU25 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;65000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Transporte;siconfi-cor_RREO2TotalDespesas;2653229897
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Transporte Aéreo;siconfi-cor_RREO2TotalDespesas;75500000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;2409826344
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Transporte Ferroviário;siconfi-cor_RREO2TotalDespesas;1500000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Transporte Hidroviário;siconfi-cor_RREO2TotalDespesas;24224458
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Transportes Especiais;siconfi-cor_RREO2TotalDespesas;2000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;123881259
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU26 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;16297836
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;153285331
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Desporto de Rendimento;siconfi-cor_RREO2TotalDespesas;5200000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;55345331
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Lazer;siconfi-cor_RREO2TotalDespesas;89000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;60000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;FU27 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3680000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;2533155758
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;2533155758
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;Reserva de Contingência;siconfi-cor_RREO2TotalDespesas;1000000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;2037301869
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO INICIAL;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;44119856282
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;47493437767
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Legislativa;siconfi-cor_RREO2TotalDespesas;1153298768
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;120274739,6
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU01 - Administração Geral;siconfi-cor_RREO2TotalDespesas;980206514,8
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;52817513,62
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Judiciária;siconfi-cor_RREO2TotalDespesas;3531128941
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Ação Judiciária;siconfi-cor_RREO2TotalDespesas;114686801,8
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU02 - Administração Geral;siconfi-cor_RREO2TotalDespesas;3176096070
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;240346069,8
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;1856934436
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;1110197717
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Representação Judicial e Extrajudicial;siconfi-cor_RREO2TotalDespesas;177316877,5
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;459413217,9
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;110006623,2
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Administração;siconfi-cor_RREO2TotalDespesas;3198745930
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;951774254,2
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Administração Financeira;siconfi-cor_RREO2TotalDespesas;907529139,2
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Controle Interno;siconfi-cor_RREO2TotalDespesas;505769,84
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;49338949,94
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;2676909,35
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Administração de Receitas;siconfi-cor_RREO2TotalDespesas;86781057,06
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Comunicação Social;siconfi-cor_RREO2TotalDespesas;70600000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1129539851
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Segurança Pública;siconfi-cor_RREO2TotalDespesas;3656039823
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Policiamento;siconfi-cor_RREO2TotalDespesas;381094418,1
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Defesa Civil;siconfi-cor_RREO2TotalDespesas;186080600,6
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;90447774,4
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2811970595
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;186446434,1
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Relações Exteriores;siconfi-cor_RREO2TotalDespesas;20000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Cooperação Internacional;siconfi-cor_RREO2TotalDespesas;20000
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Assistência Social;siconfi-cor_RREO2TotalDespesas;287269938,3
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;10567068
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;2507316
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;167128763,6
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;20591221,26
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;86475569,49
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Previdência Social;siconfi-cor_RREO2TotalDespesas;10130929250
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;7776886925
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Previdência Especial;siconfi-cor_RREO2TotalDespesas;2216815063
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;120600893,2
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;16626369,06
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Saúde;siconfi-cor_RREO2TotalDespesas;6682825459
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Atenção Básica;siconfi-cor_RREO2TotalDespesas;124489314,5
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;3936750232
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;157796231,6
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;6812586,25
Governo do Estado de Santa Catarina;42;SC;7338473;DOTAÇÃO ATUALIZADA (a);Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;12589135,74
