Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Administração de Receitas;siconfi-cor_RREO2TotalDespesas;95251516
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Administração de Concessões;siconfi-cor_RREO2TotalDespesas;10000000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Comunicação Social;siconfi-cor_RREO2TotalDespesas;35855919
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;684201403
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Segurança Pública;siconfi-cor_RREO2TotalDespesas;2549056214
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Policiamento;siconfi-cor_RREO2TotalDespesas;210759454
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Defesa Civil;siconfi-cor_RREO2TotalDespesas;59735741
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;68786527
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2116431558
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;93342934
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Relações Exteriores;siconfi-cor_RREO2TotalDespesas;75000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Cooperação Internacional;siconfi-cor_RREO2TotalDespesas;75000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Assistência Social;siconfi-cor_RREO2TotalDespesas;99073868
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;50000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;108000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;54161385
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;14201778
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;30552705
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Previdência Social;siconfi-cor_RREO2TotalDespesas;6444992059
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;6344911712
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;96947870
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3132477
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Saúde;siconfi-cor_RREO2TotalDespesas;4020285289
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Atenção Básica;siconfi-cor_RREO2TotalDespesas;114841000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;2301312236
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;108629115
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;3930000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;6000000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1276088672
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;209484266
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Trabalho;siconfi-cor_RREO2TotalDespesas;5960428
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Empregabilidade;siconfi-cor_RREO2TotalDespesas;5960000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;428
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Educação;siconfi-cor_RREO2TotalDespesas;4386417157
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Ensino Fundamental;siconfi-cor_RREO2TotalDespesas;1158603144
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Ensino Médio;siconfi-cor_RREO2TotalDespesas;692136517
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Ensino Profissional;siconfi-cor_RREO2TotalDespesas;31850000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Ensino Superior;siconfi-cor_RREO2TotalDespesas;650574904
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Educação Infantil;siconfi-cor_RREO2TotalDespesas;3336942
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Educação de Jovens e Adultos;siconfi-cor_RREO2TotalDespesas;67631409
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Educação Especial;siconfi-cor_RREO2TotalDespesas;252530516
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Educação Básica;siconfi-cor_RREO2TotalDespesas;1213715793
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU12 - Administração Geral;siconfi-cor_RREO2TotalDespesas;184702042
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU12 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;131335890
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Cultura;siconfi-cor_RREO2TotalDespesas;42688657
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Patrimônio Histórico Artístico e Arqueológico;siconfi-cor_RREO2TotalDespesas;1466186
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Difusão Cultural;siconfi-cor_RREO2TotalDespesas;14649201
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU13 - Administração Geral;siconfi-cor_RREO2TotalDespesas;25962270
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU13 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;611000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Direitos da Cidadania;siconfi-cor_RREO2TotalDespesas;1158200985
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Custódia e Reintegração Social;siconfi-cor_RREO2TotalDespesas;381602090
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Direitos Individuais Coletivos e Difusos;siconfi-cor_RREO2TotalDespesas;2400000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU14 - Administração Geral;siconfi-cor_RREO2TotalDespesas;756919534
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU14 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;17279361
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Urbanismo;siconfi-cor_RREO2TotalDespesas;30000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU15 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;30000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Habitação;siconfi-cor_RREO2TotalDespesas;20290318
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU16 - Administração Geral;siconfi-cor_RREO2TotalDespesas;18710318
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU16 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1580000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Saneamento;siconfi-cor_RREO2TotalDespesas;1213548
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU17 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1213548
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Gestão Ambiental;siconfi-cor_RREO2TotalDespesas;126949314
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Preservação e Conservação Ambiental;siconfi-cor_RREO2TotalDespesas;6106552
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Controle Ambiental;siconfi-cor_RREO2TotalDespesas;14372124
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Recuperação de Áreas Degradadas;siconfi-cor_RREO2TotalDespesas;300000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Recursos Hídricos;siconfi-cor_RREO2TotalDespesas;15661575
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU18 - Administração Geral;siconfi-cor_RREO2TotalDespesas;55353691
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU18 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;35155372
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Ciência e Tecnologia;siconfi-cor_RREO2TotalDespesas;41790261
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Desenvolvimento Científico;siconfi-cor_RREO2TotalDespesas;27001223
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Desenvolvimento Tecnológico e Engenharia;siconfi-cor_RREO2TotalDespesas;456097
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_RREO2TotalDespesas;7022893
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU19 - Administração Geral;siconfi-cor_RREO2TotalDespesas;5451486
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU19 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;1858562
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Agricultura;siconfi-cor_RREO2TotalDespesas;711466288
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Abastecimento;siconfi-cor_RREO2TotalDespesas;20177800
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Extensão Rural;siconfi-cor_RREO2TotalDespesas;62356360
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Irrigação;siconfi-cor_RREO2TotalDespesas;500000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Promoção da Produção Agropecuária;siconfi-cor_RREO2TotalDespesas;616572
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Defesa Agropecuária;siconfi-cor_RREO2TotalDespesas;18968711
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU20 - Administração Geral;siconfi-cor_RREO2TotalDespesas;579125108
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU20 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;29721737
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;66868338
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Comercialização;siconfi-cor_RREO2TotalDespesas;1300000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Turismo;siconfi-cor_RREO2TotalDespesas;17250487
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU23 - Administração Geral;siconfi-cor_RREO2TotalDespesas;28012145
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU23 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;20305706
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Energia;siconfi-cor_RREO2TotalDespesas;911000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU25 - Administração Geral;siconfi-cor_RREO2TotalDespesas;820000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU25 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;91000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Transporte;siconfi-cor_RREO2TotalDespesas;942499577
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Transporte Aéreo;siconfi-cor_RREO2TotalDespesas;23850000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;806970686
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Transporte Ferroviário;siconfi-cor_RREO2TotalDespesas;1050000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Transporte Hidroviário;siconfi-cor_RREO2TotalDespesas;15400000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Transportes Especiais;siconfi-cor_RREO2TotalDespesas;1600000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;87378891
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU26 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;6250000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;6756182
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Desporto de Rendimento;siconfi-cor_RREO2TotalDespesas;720000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;5571182
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;325000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;FU27 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;140000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;3269960769
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;3269960769
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;Reserva de Contingência;siconfi-cor_RREO2TotalDespesas;1000000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;1646398076
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO INICIAL;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;31749091951
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;37597768622
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Legislativa;siconfi-cor_RREO2TotalDespesas;811913018
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;92863172
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU01 - Administração Geral;siconfi-cor_RREO2TotalDespesas;633855280
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;85194566
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Judiciária;siconfi-cor_RREO2TotalDespesas;2413164292
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Ação Judiciária;siconfi-cor_RREO2TotalDespesas;205545893,7
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU02 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2050180918
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;157437480,2
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;1286199449
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Defesa da Ordem Jurídica;siconfi-cor_RREO2TotalDespesas;749648158,5
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Representação Judicial e Extrajudicial;siconfi-cor_RREO2TotalDespesas;80533772
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;322927629,4
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;133089889,7
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Administração;siconfi-cor_RREO2TotalDespesas;2472166887
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;653244337,8
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Administração Financeira;siconfi-cor_RREO2TotalDespesas;691767709,3
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Controle Interno;siconfi-cor_RREO2TotalDespesas;1138834,73
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;53016671,6
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;1934971,7
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Administração de Receitas;siconfi-cor_RREO2TotalDespesas;100496450,1
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Comunicação Social;siconfi-cor_RREO2TotalDespesas;40020000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;930547911,4
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Segurança Pública;siconfi-cor_RREO2TotalDespesas;2974611123
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Policiamento;siconfi-cor_RREO2TotalDespesas;442678387,9
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Defesa Civil;siconfi-cor_RREO2TotalDespesas;128252645,6
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;87581510,84
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;2174352764
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;141745814,3
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Relações Exteriores;siconfi-cor_RREO2TotalDespesas;75000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Cooperação Internacional;siconfi-cor_RREO2TotalDespesas;75000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Assistência Social;siconfi-cor_RREO2TotalDespesas;134150240,8
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Assistência ao Idoso;siconfi-cor_RREO2TotalDespesas;400000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;1108000
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;91475871,45
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU08 - Administração Geral;siconfi-cor_RREO2TotalDespesas;11768054,01
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;29398315,33
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Previdência Social;siconfi-cor_RREO2TotalDespesas;7623362945
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;7503000234
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;98322679,01
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;22040031,95
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Saúde;siconfi-cor_RREO2TotalDespesas;5073251494
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Atenção Básica;siconfi-cor_RREO2TotalDespesas;124522520,2
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;2839103363
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;116167242,1
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Vigilância Sanitária;siconfi-cor_RREO2TotalDespesas;10444622,87
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;19616790,03
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1810316670
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;153080286
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Trabalho;siconfi-cor_RREO2TotalDespesas;5009972,6
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Empregabilidade;siconfi-cor_RREO2TotalDespesas;5009544,6
Governo do Estado de Santa Catarina;42;SC;7252502;DOTAÇÃO ATUALIZADA (a);Fomento ao Trabalho;siconfi-cor_RREO2TotalDespesas;428
