Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU22 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;3190319,93
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Comércio e Serviços;siconfi-cor_RREO2TotalDespesas;81187817,66
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Promoção Comercial;siconfi-cor_RREO2TotalDespesas;10110470,94
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Turismo;siconfi-cor_RREO2TotalDespesas;36134637,98
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU23 - Administração Geral;siconfi-cor_RREO2TotalDespesas;27443341,43
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU23 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;7499367,31
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Energia;siconfi-cor_RREO2TotalDespesas;4057868,3
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Conservação de Energia;siconfi-cor_RREO2TotalDespesas;1880797,86
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU25 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1915983,39
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU25 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;261087,05
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Transporte;siconfi-cor_RREO2TotalDespesas;1603462845
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Transporte Aéreo;siconfi-cor_RREO2TotalDespesas;1970000
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Transporte Rodoviário;siconfi-cor_RREO2TotalDespesas;1474841539
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Transporte Hidroviário;siconfi-cor_RREO2TotalDespesas;828800
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU26 - Administração Geral;siconfi-cor_RREO2TotalDespesas;66337374,58
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU26 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;59485131,45
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Desporto e Lazer;siconfi-cor_RREO2TotalDespesas;42755368,56
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Desporto Comunitário;siconfi-cor_RREO2TotalDespesas;23189632,05
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU27 - Administração Geral;siconfi-cor_RREO2TotalDespesas;15483796,19
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;FU27 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;4081940,32
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Encargos Especiais;siconfi-cor_RREO2TotalDespesas;1067133397
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Serviço da Dívida Interna;siconfi-cor_RREO2TotalDespesas;415850091,2
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Serviço da Dívida Externa;siconfi-cor_RREO2TotalDespesas;220552106,7
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Outros Encargos Especiais;siconfi-cor_RREO2TotalDespesas;430731199,4
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;Reserva de Contingência;siconfi-cor_RREO2TotalDespesas;155096229,4
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;DESPESAS (INTRA-ORÇAMENTÁRIAS) (II);siconfi-cor_RREO2TotalDespesas;1998980415
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO INICIAL;TOTAL (III) = (I + II);siconfi-cor_RREO2TotalDespesas;20334403071
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_RREO2TotalDespesas;19239356407
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Legislativa;siconfi-cor_RREO2TotalDespesas;809825358,1
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Ação Legislativa;siconfi-cor_RREO2TotalDespesas;42787001,6
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Controle Externo;siconfi-cor_RREO2TotalDespesas;45348525,39
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU01 - Administração Geral;siconfi-cor_RREO2TotalDespesas;616752237,1
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU01 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;104937594
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Judiciária;siconfi-cor_RREO2TotalDespesas;1289605340
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU02 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1090271226
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU02 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;199334114,8
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Essencial à Justiça;siconfi-cor_RREO2TotalDespesas;530660066,5
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU03 - Administração Geral;siconfi-cor_RREO2TotalDespesas;501442786,4
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU03 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;29217280,12
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Administração;siconfi-cor_RREO2TotalDespesas;1029206708
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Planejamento e Orçamento;siconfi-cor_RREO2TotalDespesas;116332,7
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU04 - Administração Geral;siconfi-cor_RREO2TotalDespesas;873364211,8
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Administração Financeira;siconfi-cor_RREO2TotalDespesas;17026889,57
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Controle Interno;siconfi-cor_RREO2TotalDespesas;4545938,28
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Normatização e Fiscalização;siconfi-cor_RREO2TotalDespesas;779600
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Tecnologia da Informação;siconfi-cor_RREO2TotalDespesas;56016104,11
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Ordenamento Territorial;siconfi-cor_RREO2TotalDespesas;17681773,6
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Formação de Recursos Humanos;siconfi-cor_RREO2TotalDespesas;4247876
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Administração de Receitas;siconfi-cor_RREO2TotalDespesas;22444399,69
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Comunicação Social;siconfi-cor_RREO2TotalDespesas;28667282,72
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU04 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;4316299,77
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Segurança Pública;siconfi-cor_RREO2TotalDespesas;2094411884
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Policiamento;siconfi-cor_RREO2TotalDespesas;56899684,47
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Defesa Civil;siconfi-cor_RREO2TotalDespesas;7250704,14
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Informação e Inteligência;siconfi-cor_RREO2TotalDespesas;10966612,1
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU06 - Administração Geral;siconfi-cor_RREO2TotalDespesas;1969505304
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU06 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;49789578,96
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Assistência Social;siconfi-cor_RREO2TotalDespesas;32778900,83
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Assistência à Criança e ao Adolescente;siconfi-cor_RREO2TotalDespesas;13944205,36
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Assistência Comunitária;siconfi-cor_RREO2TotalDespesas;18758203,76
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU08 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;76491,71
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Previdência Social;siconfi-cor_RREO2TotalDespesas;3973748030
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Previdência do Regime Estatutário;siconfi-cor_RREO2TotalDespesas;3940831542
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU09 - Administração Geral;siconfi-cor_RREO2TotalDespesas;20280427,05
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU09 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;12636060,93
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Saúde;siconfi-cor_RREO2TotalDespesas;1979171458
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Atenção Básica;siconfi-cor_RREO2TotalDespesas;72755723,56
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Assistência Hospitalar e Ambulatorial;siconfi-cor_RREO2TotalDespesas;755912634,2
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Suporte Profilático e Terapêutico;siconfi-cor_RREO2TotalDespesas;108311953,1
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Vigilância Epidemiológica;siconfi-cor_RREO2TotalDespesas;22734621,59
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU10 - Administração Geral;siconfi-cor_RREO2TotalDespesas;670029375,2
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);FU10 - Demais Subfunções;siconfi-cor_RREO2TotalDespesas;349427150,6
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Trabalho;siconfi-cor_RREO2TotalDespesas;46600453,75
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Relações de Trabalho;siconfi-cor_RREO2TotalDespesas;3130953,7
Governo do Estado do Mato Grosso;51;MT;3305531;DOTAÇÃO ATUALIZADA (a);Empregabilidade;siconfi-cor_RREO2TotalDespesas;412047,17
